CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
37081016410,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2053,10,0.0018116,0,5520,U,3706.21,0.671415,1323.34,0.239736,1027.66,0.671675,350.524,0.75544,16.2654,0.00792276,738.789,0.133839,255.891,0.046357,238.53,0.155902,66.2671,0.142817,4.26903,0.00207941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016502,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2261,0,0,0,5598,U,4619.25,0.82516,961.969,0.171841,922.285,0.809732,836.004,0.828547,59.4384,0.0262885,1577.67,0.281827,308.082,0.0550342,272.552,0.239291,352.37,0.349227,12.6713,0.00560428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016503,NC,Guilford,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1937,0,0,0,3729,U,2162.75,0.579981,662.308,0.17761,346.969,0.570673,178.707,0.560211,55.2618,0.0285296,91.161,0.0244465,36.1697,0.00969958,9.48493,0.0156002,5.64505,0.0176961,3.46033,0.00178644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016505,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2095,0,0,0,5072,U,4268.75,0.84163,1002.92,0.197738,1155.35,0.885328,227.337,0.750287,104.941,0.0500913,931.635,0.183682,152.179,0.0300038,239.574,0.183581,59.1283,0.195143,8.71415,0.0041595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016506,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1732,105,0.0214286,0,4900,U,4445.6,0.907265,832.611,0.169921,1273.48,0.914197,375.48,0.869167,14.5528,0.00840232,1210.39,0.247019,225.167,0.0459525,354.512,0.254495,101.167,0.234184,3.41409,0.00197119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016600,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1001,21,0.0084,0,2500,R,2499.17,0.999669,830.025,0.33201,555.996,0.999993,462.99,0.999979,51.0507,0.0509997,2301.73,0.920692,764.451,0.30578,519.187,0.933789,425.787,0.919626,46.9895,0.0469426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016701,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2060,4,0.0007803,0,5126,U,4233.65,0.825918,1677.16,0.327187,1124.1,0.809873,449.411,0.872643,65.6858,0.0318863,1759.88,0.343325,488.516,0.0953016,355.598,0.256195,320.611,0.622545,33.9217,0.0164668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016702,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1459,2,0.0005679,0,3522,R,3522,1,984.273,0.279464,689,1,593,1,58.565,0.0401405,3522,1,984.273,0.279464,689,1,593,1,58.565,0.0401405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016800,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2590,16,0.0024301,0,6584,U,5245.97,0.796775,1346.14,0.204456,1247.42,0.778665,736.249,0.894591,140.909,0.0544051,3421.91,0.51973,624.556,0.0948597,711.062,0.443859,576.665,0.700687,79.2789,0.0306096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081016900,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1830,117,0.0249042,0,4698,R,4641.13,0.987896,1326.86,0.282431,928.885,0.990283,903.266,0.987176,52.1874,0.0285177,4467,0.95083,1260.77,0.268362,896.902,0.956186,868.007,0.948641,49.143,0.0268541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081017000,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1887,5,0.0011072,0,4516,R,4516,1,879.689,0.194794,865,1,759,1,42.0429,0.0222803,4502.5,0.997011,876.776,0.194149,863.098,0.997801,757.518,0.998048,41.9974,0.0222562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081017100,NC,Guilford,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2871,2,0.000275,0,7273,U,7210.71,0.991435,1105.16,0.151954,1545.96,0.994185,1285.23,0.98712,34.2734,0.0119378,6654.36,0.91494,1041.67,0.143225,1421.77,0.914319,1180.14,0.906405,32.1385,0.0111942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081017200,NC,Guilford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2696,0,0,0,6919,R,6918.14,0.999876,1610.3,0.232737,1684.9,0.999944,954.905,0.9999,72.9868,0.0270722,6508.33,0.940647,1475.49,0.213251,1555.51,0.923149,932.674,0.976622,65.565,0.0243194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081980100,NC,Guilford,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37123960100,NC,Montgomery,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2324,139,0.0216141,1,6431,C,5627.91,0.875122,3075.44,0.478221,1557.12,0.873805,823.837,0.890635,141.463,0.0608705,4046.65,0.629242,2085.08,0.324223,1091.19,0.612342,562.302,0.607894,105.15,0.0452455,5.1123,0.000794946,2.16596,0.000336799,0.716717,0.000402198,1.53267,0.00165694,0.0792377,0.0000340954,0,0,0,0,0,0,0,0,0,0
37123960200,NC,Montgomery,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2664,865,0.117368,0,7370,R,5883.35,0.798284,2169.18,0.294326,1196.3,0.751919,797.553,0.766878,159.365,0.0598216,4457.04,0.604754,1650.41,0.223936,830.922,0.522264,561.963,0.540349,94.8588,0.0356077,130.538,0.0177121,46.8988,0.00636347,35.3434,0.0222146,7.53541,0.00724558,0,0,0,0,0,0,0,0,0,0,0,0
37123960300,NC,Montgomery,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1735,0,0,0,3914,R,3914,1,909.069,0.232261,642,1,862,1,14.7889,0.00852386,3914,1,909.069,0.232261,642,1,862,1,14.7889,0.00852386,21.8803,0.00559027,3.54485,0.000905686,5.65923,0.008815,1.3117,0.00152169,0,0,0,0,0,0,0,0,0,0,0,0
37123960401,NC,Montgomery,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,883,13,0.0060918,1,2134,R,1690,0.791941,987.156,0.462585,379.925,0.773779,299.755,0.753154,66.6427,0.0754731,1047.79,0.490996,612.296,0.286924,233.657,0.47588,181.231,0.455355,40.9243,0.0463469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37123960402,NC,Montgomery,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1000,0,0,1,2306,R,2306,1,1276.06,0.553366,440,1,457,1,44.8992,0.0448992,2306,1,1276.06,0.553366,440,1,457,1,44.8992,0.0448992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37123960500,NC,Montgomery,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1938,76,0.013468,1,5643,R,5643,1,3429,0.607655,1800,1,682,1,83.641,0.0431584,5643,1,3429,0.607655,1800,1,682,1,83.641,0.0431584,2.00362,0.000355063,1.11672,0.000197895,0.623434,0.000346352,0.501681,0.000735603,0.0247283,0.0000127597,0,0,0,0,0,0,0,0,0,0
37151030100,NC,Randolph,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1870,442,0.0961497,1,4597,C,4043.19,0.879528,2289.32,0.498002,914.814,0.85737,537.094,0.86628,161.422,0.0863219,904.006,0.196651,490.458,0.106691,153.25,0.143627,117.816,0.190025,31.8804,0.0170484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030201,NC,Randolph,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1396,16,0.0051982,0,3078,C,2391.33,0.77691,1227.05,0.39865,525.919,0.743874,477.902,0.773304,73.2763,0.0524902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030202,NC,Randolph,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1960,8,0.0015754,0,5078,C,4947.52,0.974304,2316.65,0.456212,1270.93,0.976134,940.306,0.976434,27.2473,0.0139017,3934.4,0.774792,1918.61,0.377827,1012.97,0.778012,760.532,0.789753,21.4573,0.0109476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030301,NC,Randolph,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2428,8,0.0012306,1,6501,C,6067.19,0.933271,3536.93,0.54406,1717.02,0.943937,625.611,0.91197,240.962,0.0992431,4982.95,0.766489,2885.71,0.443888,1413.6,0.777131,454.272,0.662203,183.924,0.0757512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030302,NC,Randolph,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1014,316,0.103913,1,3041,C,2118.18,0.696542,1268.08,0.416993,661.414,0.727628,353.507,0.630137,130.766,0.12896,500.326,0.164527,226.657,0.0745338,111.706,0.122889,94.74,0.168877,27.9807,0.0275944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030400,NC,Randolph,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1637,85,0.0202719,1,4193,C,3394.03,0.809451,1870.2,0.44603,968.795,0.827323,476.484,0.837406,81.8097,0.0499754,2181.95,0.520379,1207.47,0.287974,640.623,0.547073,259.472,0.456014,24.6227,0.0150413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030502,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1690,0,0,0,4019,R,3996.54,0.994412,923.678,0.229828,868.533,0.993745,749.195,0.993628,61.8845,0.0366181,3083.33,0.767189,729.177,0.181432,639.219,0.731372,589.838,0.782279,32.71,0.0193551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030503,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2259,27,0.0046114,0,5855,R,5820.09,0.994038,1597.05,0.272767,1360.5,0.995975,666.929,0.990979,32.1861,0.0142479,5544.74,0.94701,1492.08,0.254839,1308.65,0.958012,613.453,0.91152,23.2086,0.0102738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030504,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2300,0,0,0,5893,R,5893,1,1952.31,0.331293,1410,1,678,1,13.1153,0.00570232,5893,1,1952.31,0.331293,1410,1,678,1,13.1153,0.00570232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030600,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2550,34,0.0053233,0,6387,R,5471.35,0.856639,1939.88,0.303724,1272.63,0.894326,738.663,0.778359,15.7715,0.00618489,4811.15,0.753272,1707.44,0.26733,1137.1,0.799084,627.913,0.661658,14.7141,0.00577024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030700,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2276,6,0.0009982,1,6011,R,6011,1,2507.05,0.417076,1530,1,731,1,75.6393,0.0332334,6011,1,2507.05,0.417076,1530,1,731,1,75.6393,0.0332334,491.076,0.0816963,249.381,0.0414875,134.674,0.0880225,55.9045,0.0764768,7.64797,0.00336027,0,0,0,0,0,0,0,0,0,0
37151030801,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2648,3,0.0004197,1,7148,R,7097.17,0.992888,3197.46,0.447322,1883.63,0.996104,865.512,0.9869,81.6362,0.0308294,6794.58,0.950557,3079.77,0.430857,1819.63,0.962259,787.895,0.898398,74.8561,0.0282689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151030802,NC,Randolph,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,2427,3,0.0004769,1,6290,R,6290,1,2568.12,0.408286,1531,1,884,1,103.039,0.0424554,6290,1,2568.12,0.408286,1531,1,884,1,103.039,0.0424554,1361.37,0.216433,552.794,0.0878846,326.876,0.213505,201.926,0.228423,10.8892,0.00448667,0,0,0,0,0,0,0,0,0,0
37151030900,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1486,0,0,1,3686,R,3686,1,1410.18,0.382578,813,1,574,1,82.4206,0.0554647,3686,1,1410.18,0.382578,813,1,574,1,82.4206,0.0554647,488.228,0.132455,155.544,0.0421987,108.796,0.133821,70.1408,0.122196,2.90267,0.00195334,0,0,0,0,0,0,0,0,0,0
37151031000,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2767,98,0.0137044,0,7151,R,6255.9,0.874829,2384.37,0.333432,1526.33,0.865266,988.57,0.873295,130.543,0.0471784,5076.63,0.709918,1879.47,0.262826,1254.24,0.711019,730.125,0.644987,107.327,0.0387881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031100,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2255,0,0,0,5823,R,5823,1,2206.96,0.379008,1425,1,801,1,54.2019,0.0240363,5823,1,2206.96,0.379008,1425,1,801,1,54.2019,0.0240363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031200,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2162,17,0.0031859,0,5336,R,4483.39,0.840216,1555.41,0.291493,1091.03,0.84773,661.045,0.773152,80.015,0.0370097,3006.05,0.563353,988.256,0.185205,691.539,0.537326,437.94,0.51221,51.5485,0.0238429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031303,NC,Randolph,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1634,0,0,0,4226,U,4224.71,0.999694,1035.02,0.244918,951.737,0.999724,594.564,0.999267,26.3089,0.0161009,4040.6,0.956128,994.255,0.235271,924.681,0.971304,556.002,0.934457,25.0564,0.0153344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031304,NC,Randolph,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1886,0,0,1,4701,R,4701,1,1987.87,0.422861,1069,1,663,1,149.368,0.0791984,4683.76,0.996333,1978.84,0.420941,1066.41,0.997577,661.08,0.997103,149.092,0.0790521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031305,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1574,0,0,1,4090,R,4090,1,1444.05,0.35307,980,1,524,1,46.9735,0.0298434,4090,1,1444.05,0.35307,980,1,524,1,46.9735,0.0298434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031306,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2613,4,0.0005844,0,6845,R,6845,1,2123.83,0.310275,1654,1,826,1,63.6138,0.0243451,6845,1,2123.83,0.310275,1654,1,826,1,63.6138,0.0243451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031400,NC,Randolph,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,3340,12,0.0014198,1,8452,C,7181.62,0.849695,3260.01,0.385709,1989.03,0.864797,767.846,0.803186,307.744,0.092139,4939.16,0.584378,2179.79,0.257903,1428.17,0.620942,418.034,0.437274,185.981,0.055683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031501,NC,Randolph,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2268,0,0,0,6079,U,6079,1,2084.07,0.34283,1438,1,745,1,68.1843,0.0300636,6069.26,0.998397,2081.13,0.342347,1435.02,0.99793,744.076,0.99876,68.1115,0.0300315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031503,NC,Randolph,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1392,84,0.0278977,1,3011,U,2752.53,0.914157,1162.85,0.3862,572.839,0.912163,476.332,0.914265,25.8694,0.0185844,279.211,0.0927302,127.721,0.0424183,55.7486,0.0887716,56.5468,0.108535,2.54605,0.00182906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031504,NC,Randolph,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1986,0,0,0,5234,U,3160.21,0.603785,556.789,0.106379,786.105,0.593286,464.817,0.596685,8.87982,0.00447121,379.48,0.0725029,51.3869,0.00981789,93.2346,0.0703657,53.4402,0.068601,1.40485,0.000707378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031505,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1359,133,0.0367606,0,3618,R,3011.31,0.832313,546.475,0.151043,723.231,0.866145,414.21,0.664864,20.8006,0.0153058,1739.84,0.480886,251.375,0.0694789,397.247,0.475744,261.816,0.420251,16.6848,0.0122773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031601,NC,Randolph,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1563,0,0,1,3905,R,3783.77,0.968955,1804.88,0.462198,876.448,0.958914,559.328,0.974439,92.4533,0.0591512,3168.56,0.811412,1505.65,0.38557,725.046,0.793266,475.306,0.828059,72.5107,0.046392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151031602,NC,Randolph,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,633,2,0.0013298,0,1504,U,1222.77,0.813014,501.319,0.333324,275.378,0.83448,168.746,0.774062,22.8431,0.0360871,9.07624,0.00603473,3.72113,0.00247416,3.21589,0.00974513,1.77642,0.00814872,0.15157,0.000239447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040101,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1698,15,0.0036612,0,4097,R,3920.67,0.956961,1544.76,0.377047,872.243,0.953271,653.406,0.965149,73.4806,0.0432748,3537.52,0.863441,1406.87,0.343391,782.328,0.855003,589.664,0.870996,62.0044,0.0365161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040102,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1159,2,0.0007085,0,2823,R,2745.38,0.972504,828.316,0.293417,636.025,0.974005,389.366,0.975853,62.3671,0.0538112,2589.05,0.917126,767.601,0.27191,599.636,0.918279,368.703,0.924069,55.4073,0.0478061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040200,NC,Rockingham,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1592,14,0.0035452,1,3949,C,3949,1,2165.09,0.548262,1035,1,607,1,124.687,0.0783212,3949,1,2165.09,0.548262,1035,1,607,1,124.687,0.0783212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040300,NC,Rockingham,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1754,122,0.0328664,0,3712,C,2287.69,0.616296,893.156,0.240613,453.263,0.650306,575.577,0.611016,83.2174,0.0474443,267.427,0.072044,109.541,0.0295101,52.5939,0.0754576,68.9669,0.0732132,11.4749,0.00654214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040400,NC,Rockingham,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2541,145,0.0227952,1,6361,C,6361,1,3460.83,0.544071,1522,1,922,1,330.762,0.13017,5522.56,0.86819,3023.59,0.475332,1317.62,0.865719,817.876,0.887067,284.297,0.111884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040501,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1602,11,0.0030063,0,3659,R,3659,1,1730.44,0.472928,786,1,660,1,146.865,0.0916759,3659,1,1730.44,0.472928,786,1,660,1,146.865,0.0916759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040502,NC,Rockingham,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1257,0,0,1,2876,C,2876,1,1391.76,0.483921,606,1,538,1,119.255,0.0948731,2790.22,0.970172,1344.31,0.467423,587.283,0.969114,525.719,0.977173,112.254,0.0893032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040601,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1601,3,0.0007748,0,3872,R,3872,1,1151.95,0.297508,842,1,636,1,87.3078,0.0545333,3872,1,1151.95,0.297508,842,1,636,1,87.3078,0.0545333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040602,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1830,47,0.0098244,0,4784,R,4784,1,1918.25,0.400971,1148,1,714,1,54.0995,0.0295626,4764.04,0.995827,1912.45,0.399759,1144.31,0.996785,711.649,0.996707,53.9644,0.0294887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040700,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1899,9,0.0019894,0,4524,R,4524,1,1684.47,0.37234,906,1,797,1,180.179,0.0948808,4472.01,0.988509,1664.03,0.367822,896.76,0.989802,785.653,0.985763,178.514,0.094004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040800,NC,Rockingham,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,765,0,0,1,1666,C,1420.86,0.852854,578.557,0.347273,286.375,0.852307,266.306,0.87028,81.8188,0.106953,547.177,0.328437,222.804,0.133736,114.788,0.34163,97.2231,0.317722,30.7956,0.0402557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157040900,NC,Rockingham,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1178,0,0,1,2587,C,2045.38,0.790638,918.811,0.355164,407.186,0.745761,414.745,0.822906,94.0197,0.079813,633.415,0.244845,354.366,0.136979,112.56,0.206154,143.787,0.285292,30.8192,0.0261623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041001,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2427,0,0,0,6103,R,6103,1,1616.54,0.264876,1458,1,748,1,182.431,0.0751671,6053.68,0.991919,1597.33,0.261729,1448.22,0.993294,739.335,0.988415,180.639,0.0744289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041002,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2253,154,0.0261283,0,5894,R,5894,1,2068.11,0.350885,1340,1,894,1,16.5587,0.00734963,5894,1,2068.11,0.350885,1340,1,894,1,16.5587,0.00734963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041100,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2736,17,0.0025537,0,6657,R,6569.71,0.986887,1591.28,0.239039,1358.77,0.989635,1052.62,0.989309,83.8347,0.0306414,6248.47,0.938632,1552.29,0.233182,1302.32,0.948522,1003.53,0.94317,83.5642,0.0305425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041200,NC,Rockingham,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2225,65,0.0123059,1,5282,C,5256.4,0.995154,2871.71,0.543678,1177.23,0.996809,748.603,0.995483,261.677,0.117608,4407.55,0.834448,2415.71,0.457347,1014.75,0.85923,621.325,0.82623,222.52,0.100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041300,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2625,30,0.004453,0,6737,R,6737,1,2271.02,0.337097,1531,1,944,1,67.1797,0.0255923,6724.26,0.998109,2265.16,0.336226,1528.28,0.998224,941.636,0.997496,66.9152,0.0254915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041400,NC,Rockingham,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1271,38,0.0127048,1,2991,C,2488.61,0.832033,1511.38,0.50531,579.035,0.828377,398.462,0.813187,122.908,0.0967017,1062.45,0.355217,617.614,0.206491,243.207,0.347936,190.858,0.389506,55.8454,0.0439381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041500,NC,Rockingham,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3097,215,0.0309709,0,6942,C,5591.06,0.805396,1570.86,0.226283,1150.64,0.808603,1193.4,0.800401,142.522,0.0460193,1414.4,0.203746,324.715,0.0467755,273.339,0.192086,339.791,0.227895,28.028,0.00905005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041601,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1336,166,0.0472531,0,3513,R,3421.48,0.973948,919.691,0.261797,701.328,0.980878,484.477,0.953694,65.2144,0.0488131,3211.38,0.914142,870.203,0.247709,665.165,0.930301,440.011,0.866163,63.8774,0.0478124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37157041602,NC,Rockingham,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1847,2,0.0004335,0,4614,R,4614,1,991.457,0.21488,1077,1,578,1,116.913,0.0632989,4614,1,991.457,0.21488,1077,1,578,1,116.913,0.0632989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37169070100,NC,Stokes,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,2738,2,0.0002976,0,6720,R,6720,1,1677.55,0.249635,1447,1,1011,1,173.055,0.0632048,6720,1,1677.55,0.249635,1447,1,1011,1,173.055,0.0632048,1058.19,0.157468,113.995,0.0169636,183.338,0.126702,151.979,0.150326,4.8945,0.00178762,0,0,0,0,0,0,0,0,0,0
